id,weight_in_tonnes,number_of_packages,origin,destination,CO2_in_grams
118045,0.112,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Defence and Space GmbH 500437 91  Rechliner Strasse, Hangar 303    DE - 85077 Manching
",1531
107707,0.037,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Group Espana Logistic Center 504262 213  Calle Toledo, No.1    ES - 02520 Chinchilla de Montear
",3921
118235,0.065,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Group Espana Logistic Center 504262 668  Calle Toledo, No.1    ES - 02520 Chinchilla de Montear
",6888
118080,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters C/O DAHER 401051 210  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
",90
116297,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters C/O DAHER 401051 210  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
",90
109808,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters C/O DAHER 401051 210  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
",0
108258,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters C/O DAHER 401051 210  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
",90
107836,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters C/O DAHER 401051 210  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
",45
115605,0.007,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters C/O DAHER 401051 213  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
",314
114204,0.018,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters C/O DAHER 401051 213  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
",808
113829,0.001,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters C/O DAHER 401051 213  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
",90
112908,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters C/O DAHER 401051 213  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
",45
109022,0.003,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters C/O DAHER 401051 213  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
",270
109012,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters C/O DAHER 401051 213  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
",0
107838,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters C/O DAHER 401051 213  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
",90
107049,0.001,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters C/O DAHER 401051 213  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
",90
118187,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters C/O DAHER 401051 658  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
",225
111369,0.006,3,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters C/O DAHER 401051 658  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
",807
111520,0.021,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters C/O DAHER 401051 661  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
",943
118193,0.021,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters C/O DAHER 401051 668  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
",943
118191,0.018,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters C/O DAHER 401051 668  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
",808
112192,0.001,3,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters C/O DAHER 401051 668  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
",135
109135,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters C/O DAHER 401051 668  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
",90
109180,0.021,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters C/O DAHER 401051 672  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
",943
109805,0.0,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters C/O DAHER 401052 210  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
",0
109246,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters C/O DAHER 401052 210  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
",0
107899,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters Deutschland 401051 197  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 Donauwörth
",55
114268,0.019,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 400530 197  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",211
118308,0.004,3,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 197  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",132
117361,0.018,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 197  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",200
116197,0.042,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 197  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",466
115535,0.018,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 197  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",200
114720,0.013,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 197  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",144
110835,0.005,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 197  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",110
108943,0.005,3,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 197  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",165
107907,0.047,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 197  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",521
114722,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 197  Industriestrasse 4    DE - 86609 DONAUWOERTH
",22
118195,0.005,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 667  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",110
118189,0.018,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 667  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",200
112970,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",55
112968,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",55
111840,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",55
111838,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",55
111830,0.006,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",67
111828,0.006,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",67
111025,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",55
108226,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",55
108224,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",55
107811,0.006,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",67
107809,0.006,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",67
107046,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",22
107044,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",22
107040,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",0
118047,0.072,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401052 91  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
",799
112105,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS DEUTSCHLAND GMBH W006085 197  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 Donauwörth
",0
117396,0.01,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS S.A.S. 500511 213  Airport Int.Marseille Provence    FR - 13725 Marignane
",928
117490,0.01,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS S.A.S. 500511 226  Airport Int.Marseille Provence    FR - 13725 Marignane Cedex
",464
114149,0.024,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS S.A.S. 500511 668  Airport Int.Marseille Provence    FR - 13725 Marignane Cedex
",1114
109598,0.01,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS SAS 500511 210  1 Boulevard du 19 mars 1962    FR - 95500 Gonesse
",449
112132,0.01,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS SAS 500511 226  1 Boulevard du 19 mars 1962    FR - 95500 Gonesse
",898
118181,0.01,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS SAS 500511 658  1 Boulevard du 19 mars 1962    FR - 95500 Gonesse
",449
118183,0.01,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS SAS 500511 668  1 Boulevard du 19 mars 1962    FR - 95500 Gonesse
",449
114147,0.009,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS HELICOPTERS SAS 500511 668  1 Boulevard du 19 mars 1962    FR - 95500 Gonesse
",404
112991,0.001,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters UK Ltd. 505033 226  Oxford Airport - OX5 1QZ Kidlington Oxford
",146
113725,0.008,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Helicopters UK Ltd. 505033 250  Oxford Airport - OX5 1QZ Kidlington Oxford
",587
118172,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Industrie 404067 197  Weg b.Jäger 150 Z-Nr. 2414244    DE - 22335 Hamburg
",0
118168,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Industrie 404067 197  Weg b.Jäger 150 Z-Nr. 2414244    DE - 22335 Hamburg
",53
117354,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Industrie 404067 197  Weg b.Jäger 150 Z-Nr. 2414244    DE - 22335 Hamburg
",0
114705,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Industrie 404067 197  Weg b.Jäger 150 Z-Nr. 2414244    DE - 22335 Hamburg
",0
114231,0.004,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Industrie 404067 197  Weg b.Jäger 150 Z-Nr. 2414244    DE - 22335 Hamburg
",211
113681,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Industrie 404067 197  Weg b.Jäger 150 Z-Nr. 2414244    DE - 22335 Hamburg
",106
111409,0.0,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Industrie 404067 197  Weg b.Jäger 150 Z-Nr. 2414244    DE - 22335 Hamburg
",0
108947,0.0,5,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Industrie 404067 197  Weg b.Jäger 150 Z-Nr. 2414244    DE - 22335 Hamburg
",0
107647,0.004,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Industrie 404067 197  Weg b.Jäger 150 Z-Nr. 2414244    DE - 22335 Hamburg
",211
107258,0.001,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Industrie 404067 197  Weg b.Jäger 150 Z-Nr. 2414244    DE - 22335 Hamburg
",106
118301,0.01,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Materialwirtschaftszentrum 500219 487  Heykenaukamp 20    DE - 21147 Hamburg
",515
116351,0.151,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Materialwirtschaftszentrum 500219 487  Heykenaukamp 20    DE - 21147 Hamburg
",7781
116337,0.17,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Materialwirtschaftszentrum 500219 487  Heykenaukamp 20    DE - 21147 Hamburg
",8760
116313,0.072,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Materialwirtschaftszentrum 500219 487  Heykenaukamp 20    DE - 21147 Hamburg
",3710
114359,0.117,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Materialwirtschaftszentrum 500219 487  Heykenaukamp 20    DE - 21147 Hamburg
",6029
111433,0.281,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Materialwirtschaftszentrum 500219 487  Heykenaukamp 20    DE - 21147 Hamburg
",14480
109968,0.115,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Materialwirtschaftszentrum 500219 487  Heykenaukamp 20    DE - 21147 Hamburg
",5926
109844,0.011,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Materialwirtschaftszentrum 500219 487  Heykenaukamp 20    DE - 21147 Hamburg
",567
107921,0.216,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Materialwirtschaftszentrum 500219 487  Heykenaukamp 20    DE - 21147 Hamburg
",11130
107915,0.105,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Materialwirtschaftszentrum 500219 487  Heykenaukamp 20    DE - 21147 Hamburg
",5411
107250,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operation S.A.S W006049 667  Boulevard de Cadrean 37    FR - 44550 Montoir de Bretagne
",142
117411,0.015,3,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS OPERATION SAS 500121 668  Quai SD35Q    FR - 31700 Cornebarrieu
",2820
111419,0.004,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Heykenaukamp 20    DE - 21147 Hamburg
",206
118305,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",241
118303,0.113,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",5444
118299,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",48
118291,0.008,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",385
116355,0.012,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",578
116353,0.034,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",1638
116349,0.033,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",1590
116347,0.183,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",8816
116345,0.008,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",385
116339,0.003,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",145
116331,0.147,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",7081
116327,0.089,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",4287
116325,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",96
116323,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",96
116321,0.003,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",145
116319,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",96
116317,0.003,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",145
114365,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",48
114357,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",0
114355,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",48
114353,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",48
114351,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",48
114297,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",96
114295,0.006,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",289
114293,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",241
114291,0.073,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",3517
114287,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",241
114285,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",241
114283,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",241
111505,0.007,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",337
111503,0.007,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",337
111501,0.012,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",578
111449,0.168,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",8093
111443,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",0
111441,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",48
111437,0.003,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",145
111435,0.039,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",1879
111431,0.008,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",385
111429,0.008,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",385
111423,0.106,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",5106
109990,0.032,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",1542
109982,0.003,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",145
109980,0.007,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",337
109978,0.007,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",337
109974,0.013,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",626
109972,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",48
109970,0.105,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",5058
109964,0.118,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",5684
109962,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",96
109960,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",96
109958,0.003,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",145
109956,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",96
109954,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",0
109952,0.006,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",289
109850,0.006,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",289
109848,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",96
109842,0.007,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",337
109840,0.032,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",1542
107927,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",96
107925,0.008,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",385
107923,0.008,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401067 487  Hünefeldstrasse    DE - 28199 Bremen
",385
118297,0.004,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Heykenaukamp 20    DE - 21147 Hamburg
",206
116333,0.009,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Heykenaukamp 20    DE - 21147 Hamburg
",464
